Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2006-06-30 00:00:00-04:00,4.348565027518289,4.38050651550293,4.252741433892781,4.38050651550293,25964000,0.0,0.0
2006-07-03 00:00:00-04:00,4.371380926924053,4.380507192090457,4.27190716056305,4.316624641418457,7029000,0.0,0.0
2006-07-05 00:00:00-04:00,4.325748770028601,4.365903537671515,4.262779218771676,4.344001293182373,13266000,0.0,0.0
2006-07-06 00:00:00-04:00,4.312059102215615,4.321185362288527,4.270079263241091,4.270991802215576,8097000,0.0,0.0
2006-07-07 00:00:00-04:00,4.2664300574462946,4.275555884387431,4.175169177050165,4.208935737609863,8380000,0.0,0.0
2006-07-10 00:00:00-04:00,4.21623619713421,4.250002755378903,4.208935449049008,4.242702007293701,4978000,0.0,0.0
2006-07-11 00:00:00-04:00,4.242703007102061,4.242703007102061,4.134102993854891,4.229926586151123,8079000,0.0,0.0
2006-07-12 00:00:00-04:00,4.234487611085892,4.234487611085892,4.156003602540086,4.15691614151001,7672000,0.0,0.0
2006-07-13 00:00:00-04:00,4.123151846766103,4.123151846766103,4.0428422896092675,4.081171989440918,16625000,0.0,0.0
2006-07-14 00:00:00-04:00,4.072045459946946,4.077521130994542,4.0063378425399865,4.010900974273682,9663000,0.0,0.0
2006-07-17 00:00:00-04:00,4.007250454584779,4.030978217833619,3.9926489549689705,4.014551639556885,6458000,0.0,0.0
2006-07-18 00:00:00-04:00,4.014550410783875,4.024588775510627,3.985346985326637,4.006336688995361,12483000,0.0,0.0
2006-07-19 00:00:00-04:00,4.007249999353019,4.147791484219335,3.9972116326941047,4.132277011871338,15840000,0.0,0.0
2006-07-20 00:00:00-04:00,4.143227186633098,4.177906278474369,4.115849276879275,4.15691614151001,8829000,0.0,0.0
2006-07-21 00:00:00-04:00,4.156917311651452,4.156917311651452,4.0857344651556495,4.132277011871338,8510000,0.0,0.0
2006-07-24 00:00:00-04:00,4.147792537697266,4.1550932885300735,4.105812676453297,4.106725215911865,5017000,0.0,0.0
2006-07-25 00:00:00-04:00,4.1249769044190385,4.234489461621013,4.121326311779952,4.205286026000977,6900000,0.0,0.0
2006-07-26 00:00:00-04:00,4.21076351112154,4.366819124661218,4.179734983398843,4.260044574737549,10338000,0.0,0.0
2006-07-27 00:00:00-04:00,4.28011958746542,4.304759889212958,4.245440483093262,4.245440483093262,6009000,0.0,0.0
2006-07-28 00:00:00-04:00,4.244528364067269,4.270993747034604,4.2217131386599895,4.225363731384277,4339000,0.0,0.0
2006-07-31 00:00:00-04:00,4.22536466605071,4.235403036725622,4.18520987785808,4.186122417449951,4616000,0.0,0.0
2006-08-01 00:00:00-04:00,4.190684938399803,4.190684938399803,4.079346856333511,4.106725215911865,7390000,0.0,0.0
2006-08-02 00:00:00-04:00,4.379592357406584,4.567589336479865,4.317535347222367,4.5648512840271,53372000,0.0,0.0
2006-08-03 00:00:00-04:00,4.483633021293629,4.584932334992571,4.4398276303982485,4.562117099761963,21689000,0.0,0.0
2006-08-04 00:00:00-04:00,4.590404980003279,4.699917514654092,4.562114089577706,4.56758975982666,14216000,0.0,0.0
2006-08-07 00:00:00-04:00,4.6086572550926075,4.681665614472712,4.585842033995289,4.6634135246276855,6918000,0.0,0.0
2006-08-08 00:00:00-04:00,4.663412183349847,4.806691243247637,4.658849053409989,4.79756498336792,14073000,0.0,0.0
2006-08-09 00:00:00-04:00,4.836808557160882,4.9736990123247145,4.745547673499468,4.823119163513184,15043000,0.0,0.0
2006-08-10 00:00:00-04:00,4.763800640517782,4.919856188495321,4.754674811569481,4.887915134429932,8725000,0.0,0.0
2006-08-11 00:00:00-04:00,4.8824382128330805,4.969135959045967,4.859622993557894,4.898865222930908,9078000,0.0,0.0
2006-08-14 00:00:00-04:00,4.90525407868121,4.9773499025888865,4.884264370092933,4.949059009552002,6314000,0.0,0.0
2006-08-15 00:00:00-04:00,4.991952491299043,5.012942639635313,4.951798143883659,4.972787857055664,8553000,0.0,0.0
2006-08-16 00:00:00-04:00,4.987387818051067,5.058571090036981,4.942669920702128,4.952708721160889,15344000,0.0,0.0
2006-08-17 00:00:00-04:00,4.946321160482649,4.949971317372112,4.854147736397295,4.878788471221924,10216000,0.0,0.0
2006-08-18 00:00:00-04:00,4.845932859421275,4.896125981508043,4.787526016697904,4.87787389755249,9343000,0.0,0.0
2006-08-21 00:00:00-04:00,4.864186712563998,5.0695228405391966,4.818556703660713,4.951797008514404,12487000,0.0,0.0
2006-08-22 00:00:00-04:00,4.94632137137536,5.064960178624241,4.94632137137536,5.040319442749023,9761000,0.0,0.0
2006-08-23 00:00:00-04:00,5.063134871475232,5.08777517319142,4.977350085117824,4.982825756072998,10439000,0.0,0.0
2006-08-24 00:00:00-04:00,5.010203849146738,5.096901612968459,5.002903099341804,5.078649520874023,5420000,0.0,0.0
2006-08-25 00:00:00-04:00,5.087776226760484,5.0969024919636885,5.012942766817022,5.019330978393555,8016000,0.0,0.0
2006-08-28 00:00:00-04:00,5.005640842544359,5.06039711543713,4.998340093191492,5.021154880523682,3748000,0.0,0.0
2006-08-29 00:00:00-04:00,5.042147513542233,5.078651713491141,5.033933785696876,5.051273345947266,3211000,0.0,0.0
2006-08-30 00:00:00-04:00,5.063134483138748,5.090512835814729,5.034844026398415,5.042144775390625,5801000,0.0,0.0
2006-08-31 00:00:00-04:00,5.042145340242747,5.126105050969232,5.042145340242747,5.101464748382568,7023000,0.0,0.0
2006-09-01 00:00:00-04:00,5.107851630134623,5.247480120191629,5.107851630134623,5.160782814025879,20559000,0.0,0.0
2006-09-05 00:00:00-04:00,5.1927249815937015,5.223753493301359,5.133405576050746,5.188161849975586,4618000,0.0,0.0
2006-09-06 00:00:00-04:00,5.192725805823665,5.373421669006348,5.162609828626551,5.373421669006348,15694000,0.0,0.0
2006-09-07 00:00:00-04:00,5.339654011398291,5.555028940256021,5.338741472148511,5.486583709716797,26549000,0.0,0.0
2006-09-08 00:00:00-04:00,5.5668916600770135,5.589706877220934,5.410836166635737,5.452816009521484,15176000,0.0,0.0
2006-09-11 00:00:00-04:00,5.452817103906815,5.657240689842447,5.439128144938705,5.646289348602295,17064000,0.0,0.0
2006-09-12 00:00:00-04:00,5.565979994183554,5.671842374646681,5.565979994183554,5.667279243469238,16992000,0.0,0.0
2006-09-13 00:00:00-04:00,5.658152520767604,5.6855308704406164,5.557766254016138,5.5988335609436035,12355000,0.0,0.0
2006-09-14 00:00:00-04:00,5.55320600956242,5.772231180131334,5.539517045192945,5.730251312255859,13010000,0.0,0.0
2006-09-15 00:00:00-04:00,5.7302494247890365,5.95018749768037,5.7302494247890365,5.929197788238525,19314000,0.0,0.0
2006-09-18 00:00:00-04:00,5.99946866473764,6.1646504785354415,5.8680534192753635,5.942887306213379,23656000,0.0,0.0
2006-09-19 00:00:00-04:00,5.931935579331389,6.036884999933052,5.868053039510247,5.917334079742432,17263000,0.0,0.0
2006-09-20 00:00:00-04:00,5.9410594235971,6.087076100681776,5.886302734526323,6.073387145996094,13476000,0.0,0.0
2006-09-21 00:00:00-04:00,6.162826298034367,6.351735917446986,6.1153711934492145,6.30154275894165,29063000,0.0,0.0
2006-09-22 00:00:00-04:00,6.296978069132899,6.3426080832669784,5.93923653028093,6.016808032989502,29874000,0.0,0.0
2006-09-25 00:00:00-04:00,5.954748228163864,5.995815526349631,5.67640340053323,5.877176761627197,35677000,0.0,0.0
2006-09-26 00:00:00-04:00,5.78591855833793,6.144572171606079,5.727511692525093,6.023195743560791,39969000,0.0,0.0
2006-09-27 00:00:00-04:00,6.114456419589281,6.196591050398383,5.973002816711601,6.191115379333496,19633000,0.0,0.0
2006-09-28 00:00:00-04:00,6.173775649588364,6.288763868321563,6.173775649588364,6.265036106109619,13395000,0.0,0.0
2006-09-29 00:00:00-04:00,6.248609788695449,6.429305630679594,6.165562617496188,6.42017936706543,20056000,0.0,0.0
2006-10-02 00:00:00-04:00,6.420179409776452,6.420179409776452,6.357209844043761,6.38458776473999,17393000,0.0,0.0
2006-10-03 00:00:00-04:00,6.24222077429862,6.470372113298843,6.24222077429862,6.359034061431885,16733000,0.0,0.0
2006-10-04 00:00:00-04:00,6.388237162724347,6.425653879433656,6.274161499104269,6.35355806350708,13679000,0.0,0.0
2006-10-05 00:00:00-04:00,6.376403077889852,6.6615043138258505,6.306041380348192,6.633176803588867,25756000,0.009,0.0
2006-10-06 00:00:00-04:00,6.615814107222143,6.931070696415665,6.580176837773476,6.867105484008789,35410000,0.0,0.0
2006-10-09 00:00:00-04:00,6.570126175712002,6.691659708078253,6.483316198502225,6.652367115020752,37084000,0.0,0.0
2006-10-10 00:00:00-04:00,6.5015921690156455,6.69348741110007,6.442196416885782,6.571040153503418,26764000,0.0,0.0
2006-10-11 00:00:00-04:00,6.483316253687285,6.487885291627204,6.239335466443334,6.3508172035217285,35483000,0.0,0.0
2006-10-12 00:00:00-04:00,6.314266256983257,6.471437514091403,6.279542698861205,6.433972358703613,15117000,0.0,0.0
2006-10-13 00:00:00-04:00,6.487884976387678,6.551850197256213,6.380058126318459,6.404730319976807,11321000,0.0,0.0
2006-10-16 00:00:00-04:00,6.396506943832329,6.55276447408891,6.38280026524209,6.515299320220947,8802000,0.0,0.0
2006-10-17 00:00:00-04:00,6.49702336750704,6.506161007659437,6.329800326162008,6.3508172035217285,9865000,0.0,0.0
2006-10-18 00:00:00-04:00,6.360871016903163,6.504335629326782,6.354474536049902,6.437629222869873,8562000,0.0,0.0
2006-10-19 00:00:00-04:00,6.437626759874409,6.661504375539534,6.3736615400869105,6.6094183921813965,13414000,0.0,0.0
2006-10-20 00:00:00-04:00,6.652364781051882,6.656933381622588,6.4878829601425005,6.507986545562744,5264000,0.0,0.0
2006-10-23 00:00:00-04:00,6.519867266951242,6.544539458574719,6.37823015946955,6.419350624084473,7389000,0.0,0.0
2006-10-24 00:00:00-04:00,6.410213121987872,6.533574526851769,6.389196245505422,6.506160736083984,8512000,0.0,0.0
2006-10-25 00:00:00-04:00,6.510727791687868,6.510727791687868,6.442193989224175,6.465038299560547,11349000,0.0,0.0
2006-10-26 00:00:00-04:00,6.4741798574206175,6.76202276702721,6.386456142175052,6.597540855407715,21152000,0.0,0.0
2006-10-27 00:00:00-04:00,6.4878843562521675,6.6706419259533165,6.305127222278396,6.637745380401611,26741000,0.0,0.0
2006-10-30 00:00:00-05:00,6.635920812339831,6.725471977470133,6.556421446433896,6.628610610961914,17471000,0.0,0.0
2006-10-31 00:00:00-05:00,6.6432282229658215,6.967622466714063,6.573780249731066,6.771158218383789,35930000,0.0,0.0
2006-11-01 00:00:00-05:00,7.470205055921883,7.995632136302223,7.470205055921883,7.7735819816589355,141283000,0.0,0.0
2006-11-02 00:00:00-05:00,7.659359643187263,8.04863242693487,7.5387398337340725,8.00477123260498,62536000,0.0,0.0
2006-11-03 00:00:00-05:00,8.010253217014792,8.201235154891542,7.928926438971728,8.179304122924805,42476000,0.0,0.0
2006-11-06 00:00:00-05:00,8.22408078126425,8.87652429318044,8.223166625013874,8.799766540527344,97749000,0.0,0.0
2006-11-07 00:00:00-05:00,8.74859624132217,8.787888409342239,8.443390875264043,8.452528953552246,71623000,0.0,0.0
2006-11-08 00:00:00-05:00,8.40683565634495,8.40683565634495,8.045890440686057,8.081527709960938,64172000,0.0,0.0
2006-11-09 00:00:00-05:00,8.342874188203847,8.43882139080148,8.059599876403809,8.059599876403809,62982000,0.0,0.0
2006-11-10 00:00:00-05:00,8.09980814753569,8.269772408640888,8.019394620766228,8.150979995727539,27782000,0.0,0.0
2006-11-13 00:00:00-05:00,8.563095000590518,8.954195228421588,8.524716128437218,8.822609901428223,114166000,0.0,0.0
2006-11-14 00:00:00-05:00,8.845456930563335,8.88566325192688,8.625234140767347,8.699251174926758,38524000,0.0,0.0
2006-11-15 00:00:00-05:00,8.70016154903082,9.105882995200075,8.680972115382788,8.708385467529297,56606000,0.0,0.0
2006-11-16 00:00:00-05:00,8.795199013433368,8.882009013937024,8.58045940319286,8.637113571166992,35647000,0.0,0.0
2006-11-17 00:00:00-05:00,8.530201656637757,8.715700479877578,8.412323398881018,8.661787033081055,28516000,0.0,0.0
2006-11-20 00:00:00-05:00,8.58776826737843,8.791543208074751,8.564009789284217,8.789715766906738,22904000,0.0,0.0
2006-11-21 00:00:00-05:00,8.8628166872572,9.213710586305597,8.818040466970736,9.192693710327148,59494000,0.0,0.0
2006-11-22 00:00:00-05:00,9.297777762686373,9.496982723648028,9.212795242166756,9.435759544372559,42648000,0.0,0.0
2006-11-24 00:00:00-05:00,9.311485038398917,9.672431162450554,9.183555472571852,9.63862133026123,21600000,0.0,0.0
2006-11-27 00:00:00-05:00,9.686134739296733,9.92371850544282,9.045570373535156,9.045570373535156,73643000,0.0,0.0
2006-11-28 00:00:00-05:00,8.909419443767906,9.229245105715862,8.726662296135427,9.206399917602539,61511000,0.0,0.0
2006-11-29 00:00:00-05:00,9.355353948942302,9.382767322904002,8.850030051171421,9.064769744873047,48996000,0.0,0.0
2006-11-30 00:00:00-05:00,9.07116451995069,9.322455622107293,8.819873417794089,9.297783851623535,41254000,0.0,0.0
2006-12-01 00:00:00-05:00,9.340727642249837,9.36174451996645,9.054712659702117,9.244779586791992,35210000,0.0,0.0
2006-12-04 00:00:00-05:00,9.22924911377495,9.274024481885268,9.069336213354331,9.145180702209473,20276000,0.0,0.0
2006-12-05 00:00:00-05:00,9.13786594308491,9.343468275386241,9.046486935072139,9.069332122802734,21264000,0.0,0.0
2006-12-06 00:00:00-05:00,9.246604196745515,9.32062031720972,9.0007956271388,9.058363914489746,30071000,0.0,0.0
2006-12-07 00:00:00-05:00,9.07389952271889,9.222846808312557,9.011762191924678,9.108623504638672,21763000,0.0,0.0
2006-12-08 00:00:00-05:00,9.108620509037586,9.210964109286316,9.040085852208898,9.14699935913086,15976000,0.0,0.0
2006-12-11 00:00:00-05:00,9.147004932676003,9.342555053344652,9.041005516790928,9.055625915527344,30088000,0.0,0.0
2006-12-12 00:00:00-05:00,9.019989219630492,9.055626498309904,8.614267681991329,8.749507904052734,46602000,0.0,0.0
2006-12-13 00:00:00-05:00,8.86190360250669,8.92312766853365,8.683715470293114,8.751335144042969,18912000,0.0,0.0
2006-12-14 00:00:00-05:00,8.751337292045601,8.81621625596864,8.662699846565609,8.735803604125977,24111000,0.0,0.0
2006-12-15 00:00:00-05:00,8.801594570226335,8.80250872653785,8.712957137665045,8.789715766906738,14585000,0.0,0.0
2006-12-18 00:00:00-05:00,8.772355742452145,8.772355742452145,8.45709897647748,8.489081382751465,26059000,0.0,0.0
2006-12-19 00:00:00-05:00,8.447959422034767,8.911249332492279,8.269771263075743,8.900283813476562,31954000,0.0,0.0
2006-12-20 00:00:00-05:00,8.900281402033213,9.087607587993665,8.79519615068073,8.910333633422852,28211000,0.0,0.0
2006-12-21 00:00:00-05:00,8.754993410427826,8.804337817027982,8.579545953606575,8.745855331420898,31084000,0.0,0.0
2006-12-22 00:00:00-05:00,8.74493612536175,8.863728469492168,8.697419187709583,8.804332733154297,13194000,0.0,0.0
2006-12-26 00:00:00-05:00,8.818038390202405,8.840883573020212,8.624315771471409,8.693763732910156,10227000,0.0,0.0
2006-12-27 00:00:00-05:00,8.671832588340266,9.091261076057,8.635281167782267,9.08029556274414,19987000,0.0,0.0
2006-12-28 00:00:00-05:00,9.118673946892564,9.118673946892564,8.914899112557638,9.042829513549805,22386000,0.0,0.0
2006-12-29 00:00:00-05:00,9.02821498679356,9.103145312990664,8.978870583129366,8.999887466430664,10887000,0.0,0.0
2007-01-03 00:00:00-05:00,9.09674645411048,9.108626127297875,8.73854188938828,8.80981731414795,26289000,0.0,0.0
2007-01-04 00:00:00-05:00,8.85459432761834,9.30691959212253,8.708388568829337,9.242040634155273,27024000,0.0,0.0
2007-01-05 00:00:00-05:00,9.228327568762422,9.338895972941046,9.046483772401025,9.234724044799805,29632000,0.0,0.0
2007-01-08 00:00:00-05:00,9.04740427118141,9.343471559467291,9.046490114768952,9.236557960510254,16006000,0.0,0.0
2007-01-09 00:00:00-05:00,9.23838257793321,9.663293503184036,9.192693943288695,9.66238021850586,36952000,0.0,0.0
2007-01-10 00:00:00-05:00,9.659638893668335,9.740120039528886,9.42002270970718,9.579156875610352,35099000,0.009,0.0
2007-01-11 00:00:00-05:00,9.621228709570145,9.880050718403309,9.46941051378203,9.648665428161621,37671000,0.0,0.0
2007-01-12 00:00:00-05:00,9.67152857551225,9.808713903794605,9.589217552982337,9.625800132751465,18233000,0.0,0.0
2007-01-16 00:00:00-05:00,9.63036920020475,9.828829812067335,9.569093861580969,9.694389343261719,18028000,0.0,0.0
2007-01-17 00:00:00-05:00,9.785844251931712,10.080334610142552,9.673352636699475,9.972415924072266,45903000,0.0,0.0
2007-01-18 00:00:00-05:00,10.055639570850738,10.059297564793553,9.310269664890768,9.373373985290527,42787000,0.0,0.0
2007-01-19 00:00:00-05:00,9.37429053279185,9.634941398298432,9.32856211185101,9.60567569732666,30029000,0.0,0.0
2007-01-22 00:00:00-05:00,9.69347923352629,9.877307085295028,9.557208827267898,9.841638565063477,21033000,0.0,0.0
2007-01-23 00:00:00-05:00,9.942235358059241,9.98156097916905,9.787673316787306,9.91479778289795,21414000,0.0,0.0
2007-01-24 00:00:00-05:00,9.959610457894538,10.341897854176942,9.941318744209893,10.190080642700195,31643000,0.0,0.0
2007-01-25 00:00:00-05:00,10.265990831673898,10.268733891275577,9.783099828363913,9.865410804748535,21785000,0.0,0.0
2007-01-26 00:00:00-05:00,9.98613630132802,10.04924151824493,9.740118233823292,9.924860954284668,17501000,0.0,0.0
2007-01-29 00:00:00-05:00,9.968758891633449,10.151672602978604,9.941322183810563,10.036437034606934,12105000,0.0,0.0
2007-01-30 00:00:00-05:00,10.027290298380366,10.207460061540202,9.990707733747492,10.128807067871094,11493000,0.0,0.0
2007-01-31 00:00:00-05:00,10.156248331758222,10.258680082023329,10.12881161401834,10.201976776123047,13665000,0.0,0.0
2007-02-01 00:00:00-05:00,10.255931076220051,10.332755068972716,10.207459594592496,10.235811233520508,16003000,0.0,0.0
2007-02-02 00:00:00-05:00,10.287939516474669,10.307146166582857,10.115087515273954,10.148011207580566,11290000,0.0,0.0
2007-02-05 00:00:00-05:00,10.105945899340105,10.147101404194675,10.050157539296599,10.083081245422363,9910000,0.0,0.0
2007-02-06 00:00:00-05:00,10.127890466393152,10.201055577317756,10.051066489384473,10.110513687133789,10621000,0.0,0.0
2007-02-07 00:00:00-05:00,10.105944484629916,10.300746249994463,10.090396696581827,10.233983039855957,21132000,0.0,0.0
2007-02-08 00:00:00-05:00,10.243127199097124,10.556823351700826,10.15624328519569,10.493718147277832,37535000,0.0,0.0
2007-02-09 00:00:00-05:00,10.794612744527507,10.798270739934596,9.111812749647235,9.474894523620605,282063000,0.0,0.0
2007-02-12 00:00:00-05:00,9.325823295350418,9.397159461821111,9.01852977779768,9.335884094238281,82177000,0.0,0.0
2007-02-13 00:00:00-05:00,9.511474988678515,9.60658982578501,9.407215165078775,9.574580192565918,73214000,0.0,0.0
2007-02-14 00:00:00-05:00,9.530684332650415,9.952299330650565,9.520624407647345,9.879134178161621,49005000,0.0,0.0
2007-02-15 00:00:00-05:00,9.877301516194933,9.950466641543281,9.79407559737815,9.880959510803223,34999000,0.0,0.0
2007-02-16 00:00:00-05:00,9.878218786656264,9.979735583678718,9.698963909681458,9.906570434570312,20471000,0.0,0.0
2007-02-20 00:00:00-05:00,9.906568270000507,9.923030991881115,9.743776154073212,9.86083984375,19803000,0.0,0.0
2007-02-21 00:00:00-05:00,9.845296792124955,9.991627115787603,9.66329795055596,9.812372207641602,20648000,0.0,0.0
2007-02-22 00:00:00-05:00,9.868158377708172,9.968760234744524,9.612994431204648,9.685245513916016,21767000,0.0,0.0
2007-02-23 00:00:00-05:00,9.685248581429057,9.746523952302972,9.48587292982106,9.563611030578613,30432000,0.0,0.0
2007-02-26 00:00:00-05:00,9.586472057988374,9.694390771738062,9.465749488180062,9.51696491241455,11669000,0.0,0.0
2007-02-27 00:00:00-05:00,9.305702299549893,9.68524687222178,9.144738259080555,9.420022964477539,51236000,0.0,0.0
2007-02-28 00:00:00-05:00,9.42001970883497,9.813282067176834,9.329477794437103,9.802308082580566,35401000,0.0,0.0
2007-03-01 00:00:00-05:00,9.627626997316412,9.868157187959309,9.35691529378436,9.720911979675293,38166000,0.0,0.0
2007-03-02 00:00:00-05:00,9.639514988490369,9.831573671851634,9.402642815857472,9.425506591796875,18023000,0.0,0.0
2007-03-05 00:00:00-05:00,9.250824662280005,9.529767263265466,9.227960886414404,9.231618881225586,29906000,0.0,0.0
2007-03-06 00:00:00-05:00,9.399899308780835,9.576410213831924,9.368804606984781,9.5105619430542,31967000,0.0,0.0
2007-03-07 00:00:00-05:00,9.510564108596446,9.52062403320386,9.090778125088972,9.120044708251953,51432000,0.0,0.0
2007-03-08 00:00:00-05:00,9.255399942500318,9.456604535566973,9.079803936207217,9.398072242736816,63268000,0.0,0.0
2007-03-09 00:00:00-05:00,9.48403990419108,9.534341263379734,9.214243132138334,9.361488342285156,34646000,0.0,0.0
2007-03-12 00:00:00-04:00,9.329480627498919,9.465751007884096,9.272777328880139,9.442886352539062,20854000,0.0,0.0
2007-03-13 00:00:00-04:00,9.37520968810812,9.605680021655523,9.301129595390302,9.498675346374512,46278000,0.0,0.0
2007-03-14 00:00:00-04:00,9.484958307456305,9.71268472894092,9.360576830259665,9.648665428161621,35349000,0.0,0.0
2007-03-15 00:00:00-04:00,9.648662516200057,9.708108867240302,9.559949584923658,9.626712799072266,19609000,0.0,0.0
2007-03-16 00:00:00-04:00,9.634031209264219,9.687990575786245,9.579156907632736,9.627629280090332,15751000,0.0,0.0
2007-03-19 00:00:00-04:00,9.650488080966012,9.837973800426003,9.650488080966012,9.77578353881836,23120000,0.0,0.0
2007-03-20 00:00:00-04:00,9.78584162527873,9.869067518171986,9.730968234458194,9.830655097961426,16206000,0.0,0.0
2007-03-21 00:00:00-04:00,9.809627663493908,10.272398199073411,9.763899222146895,10.124238014221191,38077000,0.0,0.0
2007-03-22 00:00:00-04:00,10.151672638629469,10.151672638629469,9.968758926641954,10.020889282226562,13239000,0.0,0.0
2007-03-23 00:00:00-04:00,10.014484494200017,10.060212909135481,9.970585948507427,10.047409057617188,6348000,0.0,0.0
2007-03-26 00:00:00-04:00,9.941320512777198,9.9916218621617,9.837059819499272,9.921199798583984,17044000,0.0,0.0
2007-03-27 00:00:00-04:00,9.910229761008141,9.910229761008141,9.743778733817463,9.80871295928955,14708000,0.0,0.0
2007-03-28 00:00:00-04:00,9.749263490334139,9.870900986341901,9.67609835463235,9.756580352783203,14781000,0.0,0.0
2007-03-29 00:00:00-04:00,9.82242652750504,9.848034232309939,9.671523358335442,9.803220748901367,7855000,0.0,0.0
2007-03-30 00:00:00-04:00,9.817856855411208,9.877304080312236,9.679757492831547,9.716340065002441,7578000,0.0,0.0
2007-04-02 00:00:00-04:00,9.794994180971791,9.86084246943635,9.68799038514285,9.782190322875977,17479000,0.0,0.0
2007-04-03 00:00:00-04:00,9.945897203431048,10.005343561569758,9.887364908166724,9.925776481628418,15394000,0.0,0.0
2007-04-04 00:00:00-04:00,9.972487222410168,9.977982685481576,9.730707808983682,9.81862735748291,19401000,0.015,0.0
2007-04-05 00:00:00-04:00,9.84976273207586,9.922112942512626,9.836024952340235,9.891890525817871,5559000,0.0,0.0
2007-04-09 00:00:00-04:00,9.927609834301354,9.963326843994336,9.817710200793785,9.922114372253418,6124000,0.0,0.0
2007-04-10 00:00:00-04:00,9.973400678609416,10.20235844638223,9.869911844435705,10.075057983398438,26531000,0.0,0.0
2007-04-11 00:00:00-04:00,10.075053024071314,10.12084385636222,9.982553411737586,10.05673599243164,11034000,0.0,0.0
2007-04-12 00:00:00-04:00,10.033839904281054,10.094284707197131,9.96881584376175,10.05765151977539,7762000,0.0,0.0
2007-04-13 00:00:00-04:00,10.069558897515613,10.170299964650395,9.971564686766904,10.019187927246094,7612000,0.0,0.0
2007-04-16 00:00:00-04:00,10.07413815603141,10.090622787964877,9.939510750560576,10.019187927246094,12008000,0.0,0.0
2007-04-17 00:00:00-04:00,10.03018035161189,10.146491624006444,9.975230983199852,10.042086601257324,9546000,0.0,0.0
2007-04-18 00:00:00-04:00,10.04300155449145,10.077803227442917,9.988967515972767,10.001789093017578,8459000,0.0,0.0
2007-04-19 00:00:00-04:00,9.966993134470293,10.089714377250045,9.909295136340114,10.012784004211426,6797000,0.0,0.0
2007-04-20 00:00:00-04:00,10.10161389207011,10.154732597695217,10.009115131210947,10.083297729492188,11008000,0.0,0.0
